"workerid","story","explanansVariable","explanansValue","explanandumVariable","explanandumValue","response","utterance"
"50","story5","C",TRUE,"B",TRUE,0.18,"B because C"
"50","story5","C",TRUE,"A",TRUE,0.04,"A because C"
"50","story5","D",TRUE,"B",TRUE,0.01,"B because D"
"50","story5","C",TRUE,"C",TRUE,0.03,"C because C"
"50","story5","C",TRUE,"D",TRUE,0.98,"D because C"
"50","story3","B",TRUE,"B",TRUE,0.98,"B because B"
"50","story3","C",FALSE,"C",FALSE,0,"! C because ! C"
"50","story3","A",TRUE,"A",TRUE,0.81,"A because A"
"50","story3","C",FALSE,"B",TRUE,0.07,"B because ! C"
"50","story3","C",FALSE,"A",TRUE,0.12,"A because ! C"
"50","story3","B",TRUE,"A",TRUE,0.23,"A because B"
"50","story3","B",TRUE,"C",FALSE,0.19,"! C because B"
"50","story3","A",TRUE,"B",TRUE,0.75,"B because A"
"50","story3","A",TRUE,"C",FALSE,0.96,"! C because A"
"59","story3","B",TRUE,"B",TRUE,0.28,"B because B"
"59","story3","A",TRUE,"C",FALSE,0.77,"! C because A"
"59","story3","A",TRUE,"B",TRUE,0.26,"B because A"
"59","story3","C",FALSE,"C",FALSE,0.99,"! C because ! C"
"59","story3","B",TRUE,"A",TRUE,0.24,"A because B"
"59","story3","C",FALSE,"B",TRUE,0.19,"B because ! C"
"59","story3","A",TRUE,"A",TRUE,0.99,"A because A"
"59","story3","B",TRUE,"C",FALSE,0.17,"! C because B"
"59","story3","C",FALSE,"A",TRUE,0.25,"A because ! C"
"59","story1","B",TRUE,"B",TRUE,1,"B because B"
"59","story1","A",TRUE,"A",TRUE,0.99,"A because A"
"59","story1","B",TRUE,"A",TRUE,0.26,"A because B"
"59","story1","A",TRUE,"B",TRUE,0.21,"B because A"
"59","story4","C",FALSE,"B",FALSE,0.62,"! B because ! C"
"59","story4","B",FALSE,"D",FALSE,0.17,"! D because ! B"
"59","story4","C",FALSE,"D",FALSE,0.23,"! D because ! C"
"59","story4","A",FALSE,"C",FALSE,0.48,"! C because ! A"
"59","story4","C",FALSE,"C",FALSE,0.99,"! C because ! C"
"59","story4","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"59","story4","A",FALSE,"D",FALSE,0.19,"! D because ! A"
"59","story4","A",FALSE,"B",FALSE,0.2,"! B because ! A"
"59","story4","B",FALSE,"A",FALSE,0.18,"! A because ! B"
"59","story4","C",FALSE,"A",FALSE,0.79,"! A because ! C"
"59","story4","D",FALSE,"C",FALSE,0.3,"! C because ! D"
"59","story4","D",FALSE,"A",FALSE,0.2,"! A because ! D"
"59","story4","B",FALSE,"C",FALSE,0.26,"! C because ! B"
"59","story4","D",FALSE,"D",FALSE,0.99,"! D because ! D"
"59","story4","D",FALSE,"B",FALSE,0.14,"! B because ! D"
"59","story4","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"59","story5","C",TRUE,"A",TRUE,0.96,"A because C"
"59","story5","B",TRUE,"C",TRUE,0.24,"C because B"
"59","story5","A",TRUE,"B",TRUE,0.18,"B because A"
"59","story5","A",TRUE,"A",TRUE,0.99,"A because A"
"59","story5","B",TRUE,"D",TRUE,0.9,"D because B"
"59","story5","D",TRUE,"B",TRUE,0.22,"B because D"
"59","story5","B",TRUE,"B",TRUE,1,"B because B"
"59","story5","A",TRUE,"D",TRUE,0.84,"D because A"
"59","story5","B",TRUE,"A",TRUE,0.25,"A because B"
"59","story5","D",TRUE,"D",TRUE,0.97,"D because D"
"59","story5","D",TRUE,"A",TRUE,0.99,"A because D"
"59","story5","A",TRUE,"C",TRUE,0.79,"C because A"
"59","story5","C",TRUE,"D",TRUE,0.98,"D because C"
"59","story5","C",TRUE,"C",TRUE,0.99,"C because C"
"59","story5","D",TRUE,"C",TRUE,0.32,"C because D"
"59","story5","C",TRUE,"B",TRUE,0.32,"B because C"
"59","story6","A",FALSE,"B",FALSE,0.29,"! B because ! A"
"59","story6","C",TRUE,"C",TRUE,1,"C because C"
"59","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"59","story6","A",FALSE,"C",TRUE,0.31,"C because ! A"
"59","story6","C",TRUE,"A",FALSE,0.26,"! A because C"
"59","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"59","story6","B",FALSE,"A",FALSE,0.28,"! A because ! B"
"59","story6","C",TRUE,"B",FALSE,0.77,"! B because C"
"59","story6","B",FALSE,"C",TRUE,0.4,"C because ! B"
"59","story2","A",TRUE,"B",TRUE,0.87,"B because A"
"59","story2","A",TRUE,"A",TRUE,0.98,"A because A"
"59","story2","C",TRUE,"C",TRUE,1,"C because C"
"59","story2","B",TRUE,"B",TRUE,1,"B because B"
"59","story2","C",TRUE,"B",TRUE,0.76,"B because C"
"59","story2","B",TRUE,"C",TRUE,0.94,"C because B"
"59","story2","A",TRUE,"C",TRUE,0.87,"C because A"
"59","story2","C",TRUE,"A",TRUE,0.45,"A because C"
"59","story2","B",TRUE,"A",TRUE,0.34,"A because B"
"63","story6","C",TRUE,"A",FALSE,0.48,"! A because C"
"63","story6","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"63","story6","C",TRUE,"B",FALSE,1,"! B because C"
"63","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"63","story6","B",FALSE,"C",TRUE,0.97,"C because ! B"
"63","story6","A",FALSE,"C",TRUE,0.98,"C because ! A"
"63","story6","A",FALSE,"B",FALSE,0.98,"! B because ! A"
"63","story6","C",TRUE,"C",TRUE,1,"C because C"
"63","story6","B",FALSE,"A",FALSE,0.48,"! A because ! B"
"63","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"63","story4","A",FALSE,"C",FALSE,1,"! C because ! A"
"63","story4","C",FALSE,"B",FALSE,0.18,"! B because ! C"
"63","story4","C",FALSE,"A",FALSE,0,"! A because ! C"
"63","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"63","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"63","story4","A",FALSE,"D",FALSE,1,"! D because ! A"
"63","story4","B",FALSE,"C",FALSE,1,"! C because ! B"
"63","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"63","story4","D",FALSE,"D",FALSE,1,"! D because ! D"
"63","story4","B",FALSE,"D",FALSE,1,"! D because ! B"
"63","story4","B",FALSE,"A",FALSE,0.16,"! A because ! B"
"63","story4","A",FALSE,"B",FALSE,0.13,"! B because ! A"
"63","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"63","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"63","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"63","story5","B",TRUE,"A",TRUE,0.13,"A because B"
"63","story5","C",TRUE,"C",TRUE,0,"C because C"
"63","story5","A",TRUE,"B",TRUE,0.12,"B because A"
"63","story5","D",TRUE,"A",TRUE,0,"A because D"
"63","story5","B",TRUE,"C",TRUE,1,"C because B"
"63","story5","A",TRUE,"C",TRUE,1,"C because A"
"63","story5","A",TRUE,"A",TRUE,1,"A because A"
"63","story5","D",TRUE,"B",TRUE,0,"B because D"
"63","story5","C",TRUE,"B",TRUE,0,"B because C"
"63","story5","D",TRUE,"C",TRUE,0,"C because D"
"63","story5","B",TRUE,"B",TRUE,1,"B because B"
"63","story5","A",TRUE,"D",TRUE,0.93,"D because A"
"63","story5","D",TRUE,"D",TRUE,0,"D because D"
"63","story5","C",TRUE,"A",TRUE,0,"A because C"
"63","story5","C",TRUE,"D",TRUE,1,"D because C"
"63","story5","B",TRUE,"D",TRUE,0.88,"D because B"
"63","story1","B",TRUE,"B",TRUE,1,"B because B"
"63","story1","A",TRUE,"A",TRUE,1,"A because A"
"63","story1","B",TRUE,"A",TRUE,0,"A because B"
"63","story1","A",TRUE,"B",TRUE,0,"B because A"
"63","story2","B",TRUE,"A",TRUE,0.19,"A because B"
"63","story2","B",TRUE,"B",TRUE,0.07,"B because B"
"63","story2","C",TRUE,"C",TRUE,0.11,"C because C"
"63","story2","C",TRUE,"A",TRUE,0,"A because C"
"63","story2","A",TRUE,"B",TRUE,1,"B because A"
"63","story2","A",TRUE,"A",TRUE,1,"A because A"
"63","story2","A",TRUE,"C",TRUE,0.78,"C because A"
"63","story2","B",TRUE,"C",TRUE,1,"C because B"
"63","story2","C",TRUE,"B",TRUE,0,"B because C"
"63","story3","C",FALSE,"C",FALSE,0,"! C because ! C"
"63","story3","A",TRUE,"C",FALSE,0.61,"! C because A"
"63","story3","A",TRUE,"A",TRUE,1,"A because A"
"63","story3","A",TRUE,"B",TRUE,0.03,"B because A"
"63","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"63","story3","B",TRUE,"B",TRUE,1,"B because B"
"63","story3","B",TRUE,"C",FALSE,0.58,"! C because B"
"63","story3","C",FALSE,"B",TRUE,0,"B because ! C"
"63","story3","B",TRUE,"A",TRUE,0.11,"A because B"
"89","story5","C",TRUE,"B",TRUE,0.16,"B because C"
"89","story5","D",TRUE,"A",TRUE,0.14,"A because D"
"89","story5","C",TRUE,"D",TRUE,0.88,"D because C"
"89","story5","C",TRUE,"A",TRUE,0.07,"A because C"
"89","story5","A",TRUE,"B",TRUE,0.05,"B because A"
"89","story5","D",TRUE,"B",TRUE,0.77,"B because D"
"89","story5","B",TRUE,"A",TRUE,0.04,"A because B"
"89","story5","C",TRUE,"C",TRUE,0.49,"C because C"
"89","story5","A",TRUE,"D",TRUE,0.85,"D because A"
"89","story5","B",TRUE,"C",TRUE,0.74,"C because B"
"89","story5","B",TRUE,"B",TRUE,0.5,"B because B"
"89","story5","A",TRUE,"C",TRUE,1,"C because A"
"89","story5","D",TRUE,"D",TRUE,0.51,"D because D"
"89","story5","A",TRUE,"A",TRUE,0.51,"A because A"
"89","story5","D",TRUE,"C",TRUE,0.99,"C because D"
"89","story5","B",TRUE,"D",TRUE,0.87,"D because B"
"89","story3","B",TRUE,"A",TRUE,0.19,"A because B"
"89","story3","A",TRUE,"C",FALSE,0.08,"! C because A"
"89","story3","C",FALSE,"B",TRUE,0.05,"B because ! C"
"89","story3","A",TRUE,"B",TRUE,0.12,"B because A"
"89","story3","B",TRUE,"C",FALSE,0.93,"! C because B"
"89","story3","C",FALSE,"C",FALSE,0.48,"! C because ! C"
"89","story3","B",TRUE,"B",TRUE,0.9,"B because B"
"89","story3","C",FALSE,"A",TRUE,0.01,"A because ! C"
"89","story3","A",TRUE,"A",TRUE,0.91,"A because A"
"89","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"89","story6","C",TRUE,"A",FALSE,0.08,"! A because C"
"89","story6","B",FALSE,"B",FALSE,0.92,"! B because ! B"
"89","story6","B",FALSE,"C",TRUE,0.97,"C because ! B"
"89","story6","A",FALSE,"B",FALSE,0.01,"! B because ! A"
"89","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"89","story6","B",FALSE,"A",FALSE,0,"! A because ! B"
"89","story6","C",TRUE,"C",TRUE,0.01,"C because C"
"89","story6","C",TRUE,"B",FALSE,0.09,"! B because C"
"89","story2","C",TRUE,"B",TRUE,0.09,"B because C"
"89","story2","A",TRUE,"B",TRUE,0.99,"B because A"
"89","story2","B",TRUE,"B",TRUE,0.01,"B because B"
"89","story2","C",TRUE,"A",TRUE,0.74,"A because C"
"89","story2","B",TRUE,"A",TRUE,0,"A because B"
"89","story2","C",TRUE,"C",TRUE,0,"C because C"
"89","story2","B",TRUE,"C",TRUE,0.99,"C because B"
"89","story2","A",TRUE,"A",TRUE,0.98,"A because A"
"89","story2","A",TRUE,"C",TRUE,0.69,"C because A"
"89","story1","B",TRUE,"A",TRUE,0.02,"A because B"
"89","story1","A",TRUE,"B",TRUE,0.01,"B because A"
"89","story1","A",TRUE,"A",TRUE,0.99,"A because A"
"89","story1","B",TRUE,"B",TRUE,1,"B because B"
"89","story4","D",FALSE,"C",FALSE,0.04,"! C because ! D"
"89","story4","A",FALSE,"C",FALSE,0.97,"! C because ! A"
"89","story4","C",FALSE,"B",FALSE,0.02,"! B because ! C"
"89","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"89","story4","B",FALSE,"D",FALSE,0.84,"! D because ! B"
"89","story4","D",FALSE,"D",FALSE,0.02,"! D because ! D"
"89","story4","A",FALSE,"D",FALSE,0.9,"! D because ! A"
"89","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"89","story4","B",FALSE,"C",FALSE,0.71,"! C because ! B"
"89","story4","C",FALSE,"D",FALSE,0.98,"! D because ! C"
"89","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"89","story4","C",FALSE,"A",FALSE,0.03,"! A because ! C"
"89","story4","A",FALSE,"B",FALSE,0.03,"! B because ! A"
"89","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"89","story4","B",FALSE,"A",FALSE,0.03,"! A because ! B"
"89","story4","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"9","story3","A",TRUE,"A",TRUE,0.98,"A because A"
"9","story3","B",TRUE,"B",TRUE,0.99,"B because B"
"9","story3","C",FALSE,"A",TRUE,0.01,"A because ! C"
"9","story3","C",FALSE,"B",TRUE,0.01,"B because ! C"
"9","story3","A",TRUE,"C",FALSE,0.01,"! C because A"
"9","story3","B",TRUE,"A",TRUE,0.01,"A because B"
"9","story3","C",FALSE,"C",FALSE,0.99,"! C because ! C"
"9","story3","B",TRUE,"C",FALSE,1,"! C because B"
"9","story3","A",TRUE,"B",TRUE,0.01,"B because A"
"9","story1","A",TRUE,"B",TRUE,0,"B because A"
"9","story1","A",TRUE,"A",TRUE,0.98,"A because A"
"9","story1","B",TRUE,"B",TRUE,0.99,"B because B"
"9","story1","B",TRUE,"A",TRUE,0.03,"A because B"
"9","story5","A",TRUE,"B",TRUE,0.01,"B because A"
"9","story5","C",TRUE,"D",TRUE,0.99,"D because C"
"9","story5","D",TRUE,"A",TRUE,0.01,"A because D"
"9","story5","C",TRUE,"C",TRUE,0.98,"C because C"
"9","story5","A",TRUE,"D",TRUE,0.49,"D because A"
"9","story5","B",TRUE,"C",TRUE,0.5,"C because B"
"9","story5","B",TRUE,"A",TRUE,0.01,"A because B"
"9","story5","D",TRUE,"D",TRUE,0.98,"D because D"
"9","story5","B",TRUE,"D",TRUE,0.49,"D because B"
"9","story5","C",TRUE,"B",TRUE,0.01,"B because C"
"9","story5","A",TRUE,"A",TRUE,0.99,"A because A"
"9","story5","A",TRUE,"C",TRUE,0.49,"C because A"
"9","story5","B",TRUE,"B",TRUE,0.99,"B because B"
"9","story5","C",TRUE,"A",TRUE,0.01,"A because C"
"9","story5","D",TRUE,"C",TRUE,0.02,"C because D"
"9","story5","D",TRUE,"B",TRUE,0.01,"B because D"
"9","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"9","story6","C",TRUE,"B",FALSE,0,"! B because C"
"9","story6","C",TRUE,"A",FALSE,0.02,"! A because C"
"9","story6","B",FALSE,"C",TRUE,0.02,"C because ! B"
"9","story6","C",TRUE,"C",TRUE,0.99,"C because C"
"9","story6","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"9","story6","A",FALSE,"B",FALSE,0.02,"! B because ! A"
"9","story6","A",FALSE,"C",TRUE,0.99,"C because ! A"
"9","story6","B",FALSE,"A",FALSE,0.99,"! A because ! B"
"9","story4","A",FALSE,"C",FALSE,0.51,"! C because ! A"
"9","story4","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"9","story4","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"9","story4","B",FALSE,"C",FALSE,0.48,"! C because ! B"
"9","story4","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"9","story4","D",FALSE,"A",FALSE,0.02,"! A because ! D"
"9","story4","D",FALSE,"C",FALSE,0.02,"! C because ! D"
"9","story4","A",FALSE,"B",FALSE,0.01,"! B because ! A"
"9","story4","B",FALSE,"A",FALSE,0.03,"! A because ! B"
"9","story4","C",FALSE,"B",FALSE,0.03,"! B because ! C"
"9","story4","C",FALSE,"A",FALSE,0.02,"! A because ! C"
"9","story4","D",FALSE,"B",FALSE,0.02,"! B because ! D"
"9","story4","B",FALSE,"D",FALSE,0.49,"! D because ! B"
"9","story4","C",FALSE,"D",FALSE,0.99,"! D because ! C"
"9","story4","A",FALSE,"D",FALSE,0.51,"! D because ! A"
"9","story4","D",FALSE,"D",FALSE,0.99,"! D because ! D"
"9","story2","C",TRUE,"A",TRUE,0.02,"A because C"
"9","story2","A",TRUE,"B",TRUE,0.98,"B because A"
"9","story2","B",TRUE,"A",TRUE,0.01,"A because B"
"9","story2","A",TRUE,"C",TRUE,0.98,"C because A"
"9","story2","A",TRUE,"A",TRUE,0.99,"A because A"
"9","story2","B",TRUE,"B",TRUE,0.99,"B because B"
"9","story2","C",TRUE,"B",TRUE,0.01,"B because C"
"9","story2","B",TRUE,"C",TRUE,0.99,"C because B"
"9","story2","C",TRUE,"C",TRUE,0.98,"C because C"
"20","story2","A",TRUE,"B",TRUE,0.43,"B because A"
"20","story2","B",TRUE,"B",TRUE,0.56,"B because B"
"20","story2","A",TRUE,"C",TRUE,0.36,"C because A"
"20","story2","B",TRUE,"C",TRUE,0.73,"C because B"
"20","story2","C",TRUE,"B",TRUE,0.74,"B because C"
"20","story2","C",TRUE,"A",TRUE,0.33,"A because C"
"20","story2","C",TRUE,"C",TRUE,0.61,"C because C"
"20","story2","A",TRUE,"A",TRUE,0.5,"A because A"
"20","story2","B",TRUE,"A",TRUE,0.56,"A because B"
"20","story5","D",TRUE,"C",TRUE,0.57,"C because D"
"20","story5","C",TRUE,"D",TRUE,0.51,"D because C"
"20","story5","B",TRUE,"A",TRUE,0.39,"A because B"
"20","story5","A",TRUE,"A",TRUE,0.62,"A because A"
"20","story5","A",TRUE,"D",TRUE,0.43,"D because A"
"20","story5","D",TRUE,"D",TRUE,0.59,"D because D"
"20","story5","C",TRUE,"C",TRUE,0.43,"C because C"
"20","story5","A",TRUE,"C",TRUE,0.61,"C because A"
"20","story5","C",TRUE,"A",TRUE,0.49,"A because C"
"20","story5","B",TRUE,"D",TRUE,0.65,"D because B"
"20","story5","A",TRUE,"B",TRUE,0.5,"B because A"
"20","story5","D",TRUE,"A",TRUE,0.65,"A because D"
"20","story5","B",TRUE,"B",TRUE,0.64,"B because B"
"20","story5","D",TRUE,"B",TRUE,0.59,"B because D"
"20","story5","B",TRUE,"C",TRUE,0.63,"C because B"
"20","story5","C",TRUE,"B",TRUE,0.54,"B because C"
"20","story3","C",FALSE,"C",FALSE,0.6,"! C because ! C"
"20","story3","A",TRUE,"B",TRUE,0.49,"B because A"
"20","story3","C",FALSE,"B",TRUE,0.49,"B because ! C"
"20","story3","B",TRUE,"A",TRUE,0.49,"A because B"
"20","story3","B",TRUE,"C",FALSE,0.45,"! C because B"
"20","story3","A",TRUE,"C",FALSE,0.6,"! C because A"
"20","story3","A",TRUE,"A",TRUE,0.49,"A because A"
"20","story3","B",TRUE,"B",TRUE,0.61,"B because B"
"20","story3","C",FALSE,"A",TRUE,0.6,"A because ! C"
"20","story1","A",TRUE,"B",TRUE,0.43,"B because A"
"20","story1","B",TRUE,"B",TRUE,0.49,"B because B"
"20","story1","A",TRUE,"A",TRUE,0.55,"A because A"
"20","story1","B",TRUE,"A",TRUE,0.56,"A because B"
"20","story6","B",FALSE,"A",FALSE,0.49,"! A because ! B"
"20","story6","B",FALSE,"C",TRUE,0.52,"C because ! B"
"20","story6","A",FALSE,"B",FALSE,0.44,"! B because ! A"
"20","story6","A",FALSE,"C",TRUE,0.56,"C because ! A"
"20","story6","B",FALSE,"B",FALSE,0.49,"! B because ! B"
"20","story6","C",TRUE,"C",TRUE,0.5,"C because C"
"20","story6","C",TRUE,"A",FALSE,0.55,"! A because C"
"20","story6","C",TRUE,"B",FALSE,0.6,"! B because C"
"20","story6","A",FALSE,"A",FALSE,0.52,"! A because ! A"
"20","story4","A",FALSE,"C",FALSE,0.63,"! C because ! A"
"20","story4","A",FALSE,"D",FALSE,0.64,"! D because ! A"
"20","story4","B",FALSE,"D",FALSE,0.58,"! D because ! B"
"20","story4","A",FALSE,"B",FALSE,0.68,"! B because ! A"
"20","story4","C",FALSE,"D",FALSE,0.41,"! D because ! C"
"20","story4","D",FALSE,"A",FALSE,0.54,"! A because ! D"
"20","story4","D",FALSE,"B",FALSE,0.52,"! B because ! D"
"20","story4","B",FALSE,"B",FALSE,0.49,"! B because ! B"
"20","story4","C",FALSE,"C",FALSE,0.36,"! C because ! C"
"20","story4","B",FALSE,"C",FALSE,0.68,"! C because ! B"
"20","story4","D",FALSE,"C",FALSE,0.54,"! C because ! D"
"20","story4","A",FALSE,"A",FALSE,0.46,"! A because ! A"
"20","story4","D",FALSE,"D",FALSE,0.55,"! D because ! D"
"20","story4","C",FALSE,"A",FALSE,0.45,"! A because ! C"
"20","story4","C",FALSE,"B",FALSE,0.59,"! B because ! C"
"20","story4","B",FALSE,"A",FALSE,0.76,"! A because ! B"
"22","story5","A",TRUE,"C",TRUE,1,"C because A"
"22","story5","A",TRUE,"A",TRUE,0.81,"A because A"
"22","story5","D",TRUE,"D",TRUE,0.75,"D because D"
"22","story5","B",TRUE,"D",TRUE,0.12,"D because B"
"22","story5","C",TRUE,"C",TRUE,0.75,"C because C"
"22","story5","D",TRUE,"C",TRUE,0,"C because D"
"22","story5","A",TRUE,"B",TRUE,0,"B because A"
"22","story5","B",TRUE,"C",TRUE,0.22,"C because B"
"22","story5","C",TRUE,"A",TRUE,0,"A because C"
"22","story5","D",TRUE,"A",TRUE,0,"A because D"
"22","story5","C",TRUE,"D",TRUE,1,"D because C"
"22","story5","D",TRUE,"B",TRUE,0,"B because D"
"22","story5","B",TRUE,"A",TRUE,0,"A because B"
"22","story5","A",TRUE,"D",TRUE,1,"D because A"
"22","story5","C",TRUE,"B",TRUE,0,"B because C"
"22","story5","B",TRUE,"B",TRUE,0.75,"B because B"
"22","story3","B",TRUE,"C",FALSE,1,"! C because B"
"22","story3","B",TRUE,"A",TRUE,0,"A because B"
"22","story3","B",TRUE,"B",TRUE,0.78,"B because B"
"22","story3","C",FALSE,"C",FALSE,0.81,"! C because ! C"
"22","story3","A",TRUE,"B",TRUE,0,"B because A"
"22","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"22","story3","A",TRUE,"C",FALSE,0.87,"! C because A"
"22","story3","C",FALSE,"B",TRUE,0,"B because ! C"
"22","story3","A",TRUE,"A",TRUE,0.78,"A because A"
"22","story4","B",FALSE,"D",FALSE,1,"! D because ! B"
"22","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"22","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"22","story4","A",FALSE,"D",FALSE,0.93,"! D because ! A"
"22","story4","B",FALSE,"A",FALSE,0,"! A because ! B"
"22","story4","A",FALSE,"C",FALSE,0.92,"! C because ! A"
"22","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"22","story4","D",FALSE,"D",FALSE,0.17,"! D because ! D"
"22","story4","B",FALSE,"B",FALSE,0.81,"! B because ! B"
"22","story4","C",FALSE,"A",FALSE,0,"! A because ! C"
"22","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"22","story4","C",FALSE,"C",FALSE,0.86,"! C because ! C"
"22","story4","A",FALSE,"A",FALSE,0.84,"! A because ! A"
"22","story4","B",FALSE,"C",FALSE,0.91,"! C because ! B"
"22","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"22","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"22","story1","B",TRUE,"B",TRUE,1,"B because B"
"22","story1","A",TRUE,"A",TRUE,1,"A because A"
"22","story1","A",TRUE,"B",TRUE,0,"B because A"
"22","story1","B",TRUE,"A",TRUE,0,"A because B"
"22","story6","A",FALSE,"C",TRUE,0.17,"C because ! A"
"22","story6","C",TRUE,"A",FALSE,0,"! A because C"
"22","story6","B",FALSE,"A",FALSE,0,"! A because ! B"
"22","story6","A",FALSE,"A",FALSE,0.81,"! A because ! A"
"22","story6","C",TRUE,"B",FALSE,0,"! B because C"
"22","story6","B",FALSE,"C",TRUE,0.61,"C because ! B"
"22","story6","B",FALSE,"B",FALSE,0.79,"! B because ! B"
"22","story6","C",TRUE,"C",TRUE,0.22,"C because C"
"22","story6","A",FALSE,"B",FALSE,0.59,"! B because ! A"
"22","story2","C",TRUE,"B",TRUE,0,"B because C"
"22","story2","C",TRUE,"A",TRUE,0,"A because C"
"22","story2","B",TRUE,"C",TRUE,0.84,"C because B"
"22","story2","A",TRUE,"B",TRUE,0.82,"B because A"
"22","story2","A",TRUE,"A",TRUE,0.78,"A because A"
"22","story2","B",TRUE,"B",TRUE,0.38,"B because B"
"22","story2","C",TRUE,"C",TRUE,0.22,"C because C"
"22","story2","A",TRUE,"C",TRUE,0.72,"C because A"
"22","story2","B",TRUE,"A",TRUE,0,"A because B"
"23","story6","B",FALSE,"B",FALSE,0.76,"! B because ! B"
"23","story6","C",TRUE,"C",TRUE,0.84,"C because C"
"23","story6","B",FALSE,"A",FALSE,0.19,"! A because ! B"
"23","story6","C",TRUE,"B",FALSE,0.58,"! B because C"
"23","story6","B",FALSE,"C",TRUE,0.17,"C because ! B"
"23","story6","A",FALSE,"C",TRUE,0.17,"C because ! A"
"23","story6","C",TRUE,"A",FALSE,0.18,"! A because C"
"23","story6","A",FALSE,"A",FALSE,0.85,"! A because ! A"
"23","story6","A",FALSE,"B",FALSE,0.7,"! B because ! A"
"23","story2","B",TRUE,"C",TRUE,0.95,"C because B"
"23","story2","C",TRUE,"A",TRUE,0.08,"A because C"
"23","story2","B",TRUE,"A",TRUE,0.16,"A because B"
"23","story2","C",TRUE,"B",TRUE,0.13,"B because C"
"23","story2","B",TRUE,"B",TRUE,0.83,"B because B"
"23","story2","C",TRUE,"C",TRUE,0.71,"C because C"
"23","story2","A",TRUE,"B",TRUE,0.97,"B because A"
"23","story2","A",TRUE,"C",TRUE,0.76,"C because A"
"23","story2","A",TRUE,"A",TRUE,0.76,"A because A"
"23","story4","C",FALSE,"A",FALSE,0.16,"! A because ! C"
"23","story4","A",FALSE,"C",FALSE,0.64,"! C because ! A"
"23","story4","B",FALSE,"A",FALSE,0.21,"! A because ! B"
"23","story4","A",FALSE,"A",FALSE,0.69,"! A because ! A"
"23","story4","B",FALSE,"C",FALSE,0.86,"! C because ! B"
"23","story4","D",FALSE,"B",FALSE,0.2,"! B because ! D"
"23","story4","D",FALSE,"D",FALSE,0.6,"! D because ! D"
"23","story4","B",FALSE,"D",FALSE,0.19,"! D because ! B"
